# x/xi     	 z/xi     	#Re(OP0) 	#Im(OP0)  	#Re(OP1) 	#Im(OP1)  	#Re(OP2) 	#Im(OP2)  	total_FE  	bulk_FE   	grad_FE
5.20000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	16.80000000	1.00005705  0.00000000	1.00005705  0.00000000	0.99982962  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	16.80000000	1.00005700  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	16.80000000	1.00005699  0.00000000	1.00005699  0.00000000	0.99982957  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	17.20000000	1.00004572  0.00000000	1.00004573  0.00000000	0.99986420  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	17.20000000	1.00004567  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	17.20000000	1.00004566  0.00000000	1.00004566  0.00000000	0.99986415  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	17.60000000	1.00003627  0.00000000	1.00003627  0.00000000	0.99989286  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	17.60000000	1.00003621  0.00000000	1.00003620  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	17.60000000	1.00003621  0.00000000	1.00003621  0.00000000	0.99989281  0.00000000	0.00000000	0.00000000	0.00000000
